,prescriber_st,POPESTIMATE2019,class,year_month,trx,qty,DDD,DDDper100k,TRXper100k
0,AK,733603,Aminoglycosides,201901,18.677500000000002,717.414,132.11928,18.01,2.55
1,AK,733603,Aminoglycosides,201902,15.4223,521.7202,67.98650944,9.27,2.1
2,AK,733603,Aminoglycosides,201903,29.2961,1296.9734,230.8285,31.47,3.99
3,AK,733603,Aminoglycosides,201904,31.6744,1036.29,160.6747257,21.9,4.32
4,AK,733603,Aminoglycosides,201905,30.4264,820.6053999999999,117.5985174,16.03,4.15
5,AK,733603,Aminoglycosides,201906,22.1812,700.1286,98.16126,13.38,3.02
6,AK,733603,Aminoglycosides,201907,28.6891,391.715,39.1715,5.34,3.91
7,AK,733603,Aminoglycosides,201908,24.6027,1273.0572,215.1206,29.32,3.35
8,AK,733603,Aminoglycosides,201909,25.0505,924.1864,150.92646,20.57,3.41
9,AK,733603,Aminoglycosides,201910,21.7636,312.8711,37.4532876,5.11,2.97
10,AK,733603,Aminoglycosides,201911,29.2235,1024.851,158.69510000000002,21.63,3.98
11,AK,733603,Aminoglycosides,201912,25.3046,626.9572000000001,67.67579260000001,9.23,3.45
12,AK,733603,Broad-spectrum Penicillins,201901,10129.8641,524425.5006,94817.03166333333,12924.84,1380.84
13,AK,733603,Broad-spectrum Penicillins,201902,9701.2967,571770.6653999999,91364.86695833332,12454.27,1322.42
14,AK,733603,Broad-spectrum Penicillins,201903,9856.9419,546924.407,93466.03608166668,12740.68,1343.63
15,AK,733603,Broad-spectrum Penicillins,201904,9242.737299999999,521278.0943,86543.36771666667,11797.03,1259.91
16,AK,733603,Broad-spectrum Penicillins,201905,9562.828,522163.3076,88971.49214833333,12128.02,1303.54
17,AK,733603,Broad-spectrum Penicillins,201906,7160.24,322908.5503,65666.3297,8951.21,976.04
18,AK,733603,Broad-spectrum Penicillins,201907,6782.8983,274906.8019,61540.642525,8388.82,924.6
19,AK,733603,Broad-spectrum Penicillins,201908,6911.2739,294591.3299,63286.102941666664,8626.75,942.1
20,AK,733603,Broad-spectrum Penicillins,201909,7733.6187,358469.1815,71156.36062268933,9699.57,1054.2
21,AK,733603,Broad-spectrum Penicillins,201910,8701.0055,433138.43739999994,80920.35435833332,11030.54,1186.06
22,AK,733603,Broad-spectrum Penicillins,201911,8251.3718,447821.4988,76271.22416166667,10396.8,1124.77
23,AK,733603,Broad-spectrum Penicillins,201912,9884.1834,544914.1396,92515.11829666667,12611.06,1347.35
24,AK,733603,Carbapenems,201902,1.1018,7.7126,7.7126,1.05,0.15
25,AK,733603,Carbapenems,201907,1.8994,56.982,18.994,2.59,0.26
26,AK,733603,Carbapenems,201908,0.9989,13.9846,13.9846,1.91,0.14
27,AK,733603,Cephalosporins,201901,4019.8518,155221.8621,30009.16457286,4090.65,547.96
28,AK,733603,Cephalosporins,201902,3732.3925,147333.2775,28112.99754262,3832.18,508.78
29,AK,733603,Cephalosporins,201903,4119.3193,160069.93600000002,29996.75046116,4088.96,561.52
30,AK,733603,Cephalosporins,201904,4071.5148,166319.4521,28970.29286628,3949.04,555.0
31,AK,733603,Cephalosporins,201905,4199.7369,166471.58490000002,29944.38003556,4081.82,572.48
32,AK,733603,Cephalosporins,201906,4051.8948,155568.8939,28758.51408732,3920.17,552.33
33,AK,733603,Cephalosporins,201907,4165.6333,162170.52469999998,29777.80070596,4059.12,567.83
34,AK,733603,Cephalosporins,201908,4069.8999000000003,151691.6875,29621.73598494,4037.84,554.78
35,AK,733603,Cephalosporins,201909,3911.4804999999997,143002.54379999998,28746.57558422,3918.55,533.19
36,AK,733603,Cephalosporins,201910,4072.0857,152779.6162,29430.20201189,4011.73,555.08
37,AK,733603,Cephalosporins,201911,3850.7754,152251.5361,28261.48384044,3852.42,524.91
38,AK,733603,Cephalosporins,201912,4089.0750000000003,155944.4171,30260.6883016,4124.94,557.4
39,AK,733603,Glycopeptides,201901,56.5572,3096.1488,189.73570016766598,25.86,7.71
40,AK,733603,Glycopeptides,201902,40.7288,2272.2778,133.66438761239013,18.22,5.55
41,AK,733603,Glycopeptides,201903,59.7798,3751.0958,241.8126251578614,32.96,8.15
42,AK,733603,Glycopeptides,201904,55.6277,3390.9379000000004,293.7516938342549,40.04,7.58
43,AK,733603,Glycopeptides,201905,46.9512,2388.9568999999997,193.30974375,26.35,6.4
44,AK,733603,Glycopeptides,201906,39.534,2514.877,205.863875,28.06,5.39
45,AK,733603,Glycopeptides,201907,50.4427,2808.4223,224.73638141940384,30.63,6.88
46,AK,733603,Glycopeptides,201908,46.2304,2193.856,168.6283,22.99,6.3
47,AK,733603,Glycopeptides,201909,62.4455,2998.7385999999997,217.613475,29.66,8.51
48,AK,733603,Glycopeptides,201910,48.0157,2726.3453,231.8425313063152,31.6,6.55
49,AK,733603,Glycopeptides,201911,38.8943,1966.1623000000002,154.27208130587937,21.03,5.3
50,AK,733603,Glycopeptides,201912,36.432700000000004,1735.8713,139.4156813629657,19.0,4.97
51,AK,733603,Macrolides,201901,6648.6741,99927.6824,42235.660771,5757.29,906.3
52,AK,733603,Macrolides,201902,6427.3562,97923.6798,40005.41371875,5453.28,876.14
53,AK,733603,Macrolides,201903,6185.4901,96139.9225,39317.58832525,5359.52,843.17
54,AK,733603,Macrolides,201904,5770.4186,96361.0753,37688.4548087,5137.45,786.59
55,AK,733603,Macrolides,201905,5954.5902,97728.98370000001,39115.6646747,5331.99,811.69
56,AK,733603,Macrolides,201906,4476.0942,71989.3599,29982.23148,4086.98,610.15
57,AK,733603,Macrolides,201907,4159.9797,77484.6057,28275.4628805,3854.33,567.06
58,AK,733603,Macrolides,201908,4314.8592,79076.0522,29923.7014996,4079.0,588.17
59,AK,733603,Macrolides,201909,5188.2874,87777.5309,34120.49418125,4651.08,707.23
60,AK,733603,Macrolides,201910,5526.3534,82918.6572,34999.7910284,4770.94,753.32
61,AK,733603,Macrolides,201911,5140.9047,76969.2841,32770.34326825,4467.04,700.77
62,AK,733603,Macrolides,201912,6062.339800000001,94936.3383,39145.5801695,5336.07,826.38
63,AK,733603,Narrow-spectrum Penicillins,201901,803.7128,31865.7633,5682.0758875,774.54,109.56
64,AK,733603,Narrow-spectrum Penicillins,201902,683.2367,26734.3517,4740.9934875,646.26,93.13
65,AK,733603,Narrow-spectrum Penicillins,201903,783.6858,28236.1009,5374.3151,732.59,106.83
66,AK,733603,Narrow-spectrum Penicillins,201904,700.4156,33585.4187,5249.5705625,715.59,95.48
67,AK,733603,Narrow-spectrum Penicillins,201905,682.8899,25677.9051,4770.4667875000005,650.28,93.09
68,AK,733603,Narrow-spectrum Penicillins,201906,593.5157,21722.4655,4384.95675,597.73,80.9
69,AK,733603,Narrow-spectrum Penicillins,201907,643.1375,24251.0678,4692.960725,639.71,87.67
70,AK,733603,Narrow-spectrum Penicillins,201908,639.9920999999999,24545.4944,4737.36595,645.77,87.24
71,AK,733603,Narrow-spectrum Penicillins,201909,595.6512,19981.6417,4178.837375,569.63,81.2
72,AK,733603,Narrow-spectrum Penicillins,201910,659.8149999999999,25403.2231,4927.2485125,671.65,89.94
73,AK,733603,Narrow-spectrum Penicillins,201911,665.6752,26516.869599999998,4543.640675000001,619.36,90.74
74,AK,733603,Narrow-spectrum Penicillins,201912,667.9236999999999,25168.5451,4541.9380375,619.13,91.05
75,AK,733603,Others,201901,6.418699999999999,374.2636,34.849797755943015,4.75,0.87
76,AK,733603,Others,201902,5.8413,534.5178,48.008356685938786,6.54,0.8
77,AK,733603,Others,201903,10.6609,509.0997,48.61473701268526,6.63,1.45
78,AK,733603,Others,201904,5.124,498.74420000000003,61.190077104892,8.34,0.7
79,AK,733603,Others,201905,9.3469,1019.5002,81.51221354943041,11.11,1.27
80,AK,733603,Others,201906,12.7602,741.9805,70.73173542155362,9.64,1.74
81,AK,733603,Others,201907,8.9762,1017.3996000000001,74.01282003464404,10.09,1.22
82,AK,733603,Others,201908,20.0735,1646.9540000000002,147.46398965746593,20.1,2.74
83,AK,733603,Others,201909,10.0893,978.79,87.18599382736046,11.88,1.38
84,AK,733603,Others,201910,6.3904,873.1314,77.9547945443122,10.63,0.87
85,AK,733603,Others,201911,11.42,754.6545,95.7958957868641,13.06,1.56
86,AK,733603,Others,201912,6.4686,834.3655,61.32497454856008,8.36,0.88
87,AK,733603,Oxazolidinones,201901,14.2303,447.7248,144.88090021788,19.75,1.94
88,AK,733603,Oxazolidinones,201902,9.420499999999999,473.2896,236.6448,32.26,1.28
89,AK,733603,Oxazolidinones,201903,24.3423,407.2048,203.6024,27.75,3.32
90,AK,733603,Oxazolidinones,201904,11.577,311.72860000000003,155.86430000000001,21.25,1.58
91,AK,733603,Oxazolidinones,201905,11.5,265.8986,132.9493,18.12,1.57
92,AK,733603,Oxazolidinones,201906,9.9106,357.0844,113.53145017934,15.48,1.35
93,AK,733603,Oxazolidinones,201907,16.9185,272.65319999999997,145.4013,19.82,2.31
94,AK,733603,Oxazolidinones,201908,8.9782,245.9814,125.9907,17.17,1.22
95,AK,733603,Oxazolidinones,201909,15.2119,333.9172,166.9586,22.76,2.07
96,AK,733603,Oxazolidinones,201910,12.0724,199.8743,108.4819,14.79,1.65
97,AK,733603,Oxazolidinones,201911,8.259,167.1976,86.5988,11.8,1.13
98,AK,733603,Oxazolidinones,201912,22.4261,445.7833,222.89165,30.38,3.06
99,AK,733603,Quinolones,201901,1943.8819,26455.9903,16340.879825,2227.48,264.98
100,AK,733603,Quinolones,201902,1741.4138,23683.7019,14568.716375,1985.91,237.38
101,AK,733603,Quinolones,201903,1803.4942,25040.7716,15048.436950000001,2051.31,245.84
102,AK,733603,Quinolones,201904,1715.9850000000001,23886.893500000002,14430.755725,1967.11,233.91
103,AK,733603,Quinolones,201905,1829.6026,26352.4226,15153.73015,2065.66,249.4
104,AK,733603,Quinolones,201906,1534.6392,21297.875,12915.81215,1760.6,209.19
105,AK,733603,Quinolones,201907,1667.9624000000001,22474.8109,13429.0796,1830.56,227.37
106,AK,733603,Quinolones,201908,1853.6163,26086.871900000002,15031.147725,2048.95,252.67
107,AK,733603,Quinolones,201909,1716.298,23286.8867,14211.8097,1937.26,233.95
108,AK,733603,Quinolones,201910,1761.3276,23883.8392,14780.508100000001,2014.78,240.09
109,AK,733603,Quinolones,201911,1512.5172,20812.5731,12580.177225000001,1714.85,206.18
110,AK,733603,Quinolones,201912,1532.9302,20947.7152,13089.947525,1784.34,208.96
111,AK,733603,Tetracyclines,201901,2690.7126,98488.6284,72383.00388357618,9866.78,366.78
112,AK,733603,Tetracyclines,201902,2363.4809,86511.6445,64574.90786874877,8802.43,322.17
113,AK,733603,Tetracyclines,201903,2557.0532,94546.653,69622.71317465267,9490.52,348.56
114,AK,733603,Tetracyclines,201904,2391.6898,88631.7533,63344.044613000806,8634.65,326.02
115,AK,733603,Tetracyclines,201905,2518.0854,95268.3158,69287.7452569801,9444.86,343.25
116,AK,733603,Tetracyclines,201906,2151.3474,81703.6399,59314.3299768236,8085.34,293.26
117,AK,733603,Tetracyclines,201907,2225.3951,87223.1315,61842.964379925164,8430.03,303.35
118,AK,733603,Tetracyclines,201908,2216.8482,84562.0524,59785.371723006756,8149.55,302.19
119,AK,733603,Tetracyclines,201909,2262.0728,88824.1587,64764.847368171584,8828.32,308.35
120,AK,733603,Tetracyclines,201910,2354.3939,95658.9029,69882.25433622781,9525.9,320.94
121,AK,733603,Tetracyclines,201911,2188.5501,79971.2667,58797.19582403841,8014.85,298.33
122,AK,733603,Tetracyclines,201912,2480.9941,93343.50929999999,70500.3640546407,9610.15,338.19
123,AK,733603,Trimethoprim and combinations,201901,2063.0993,55809.5311,73430.37285,10009.55,281.23
124,AK,733603,Trimethoprim and combinations,201902,1865.9554,55343.7123,68006.57506999999,9270.21,254.35
125,AK,733603,Trimethoprim and combinations,201903,2037.1530000000002,59773.7573,77600.06777,10577.94,277.69
126,AK,733603,Trimethoprim and combinations,201904,2065.6479,54796.7771,73905.89316,10074.37,281.58
127,AK,733603,Trimethoprim and combinations,201905,2149.0433,58728.7479,79621.33839,10853.46,292.94
128,AK,733603,Trimethoprim and combinations,201906,2132.5303,55711.4018,74862.99229,10204.84,290.69
129,AK,733603,Trimethoprim and combinations,201907,2429.6464,69437.6505,88440.18397,12055.59,331.19
130,AK,733603,Trimethoprim and combinations,201908,2343.224,64422.243599999994,84064.224055,11459.09,319.41
131,AK,733603,Trimethoprim and combinations,201909,2238.2299000000003,59159.5187,81398.18168,11095.67,305.1
132,AK,733603,Trimethoprim and combinations,201910,2145.4233,56999.1177,77471.10373,10560.36,292.45
133,AK,733603,Trimethoprim and combinations,201911,1897.0369,56519.4035,71601.55286,9760.26,258.59
134,AK,733603,Trimethoprim and combinations,201912,2025.6416,52477.4202,73693.68009,10045.44,276.12
135,AL,4907965,Aminoglycosides,201901,319.1656,15140.9337,2717.2028928600002,55.36,6.5
136,AL,4907965,Aminoglycosides,201902,340.767,10144.6132,2021.2510392252,41.18,6.94
137,AL,4907965,Aminoglycosides,201903,376.3313,12825.5809,2700.79135231,55.03,7.67
138,AL,4907965,Aminoglycosides,201904,360.0914,11799.0607,2288.499536842,46.63,7.34
139,AL,4907965,Aminoglycosides,201905,381.6625,14570.9839,2762.852122724,56.29,7.78
140,AL,4907965,Aminoglycosides,201906,313.7852,11540.5275,3364.27731348,68.55,6.39
141,AL,4907965,Aminoglycosides,201907,348.6594,11118.7354,2306.5184801278,47.0,7.1
142,AL,4907965,Aminoglycosides,201908,376.95529999999997,12015.9747,3397.60494895,69.23,7.68
143,AL,4907965,Aminoglycosides,201909,358.9561,13190.8247,3593.8729899600003,73.23,7.31
144,AL,4907965,Aminoglycosides,201910,373.3404,12201.8434,3731.40704677,76.03,7.61
145,AL,4907965,Aminoglycosides,201911,338.0149,11056.0445,2557.91697439,52.12,6.89
146,AL,4907965,Aminoglycosides,201912,309.8912,9659.3384,3860.8036955404,78.66,6.31
147,AL,4907965,Broad-spectrum Penicillins,201901,162942.9755,9064686.7904,1460646.8787233334,29760.74,3319.97
148,AL,4907965,Broad-spectrum Penicillins,201902,154301.6351,9243180.2134,1388622.86417,28293.25,3143.9
149,AL,4907965,Broad-spectrum Penicillins,201903,145890.0125,8449691.9741,1295880.0163183333,26403.61,2972.52
150,AL,4907965,Broad-spectrum Penicillins,201904,134901.6377,7568460.8508,1190305.9819666666,24252.54,2748.63
151,AL,4907965,Broad-spectrum Penicillins,201905,124297.4624,6920867.5727,1094149.8170983333,22293.35,2532.57
152,AL,4907965,Broad-spectrum Penicillins,201906,98016.08290000001,4941446.0375,852579.533990337,17371.35,1997.08
153,AL,4907965,Broad-spectrum Penicillins,201907,99159.9849,4860015.466,859839.1540572863,17519.26,2020.39
154,AL,4907965,Broad-spectrum Penicillins,201908,117111.19840000001,6414589.655,1022990.3877966667,20843.47,2386.15
155,AL,4907965,Broad-spectrum Penicillins,201909,126217.2012,7362181.1918,1112484.720315,22666.92,2571.68
156,AL,4907965,Broad-spectrum Penicillins,201910,136761.5519,8103365.624,1201912.2100242942,24489.01,2786.52
157,AL,4907965,Broad-spectrum Penicillins,201911,154469.1498,9945556.6821,1374818.5282266666,28011.99,3147.32
158,AL,4907965,Broad-spectrum Penicillins,201912,164245.0777,10017521.8336,1470691.8979016666,29965.41,3346.5
159,AL,4907965,Carbapenems,201901,12.8703,129.3943,115.1703,2.35,0.26
160,AL,4907965,Carbapenems,201902,2.9159,60.6858,17.059599999999996,0.35,0.06
161,AL,4907965,Carbapenems,201903,2.1955999999999998,15.777999999999999,15.777999999999999,0.32,0.04
162,AL,4907965,Carbapenems,201904,1.0147,30.441,5.073499999999999,0.1,0.02
163,AL,4907965,Carbapenems,201905,7.5835,167.6933,48.8208,0.99,0.15
164,AL,4907965,Carbapenems,201906,3.1858,70.79899999999999,15.928999999999998,0.32,0.06
165,AL,4907965,Carbapenems,201908,3.4282,26.0836,26.0836,0.53,0.07
166,AL,4907965,Carbapenems,201909,3.0739,20.0634,20.0634,0.41,0.06
167,AL,4907965,Carbapenems,201910,3.0332,7.8237,7.8237,0.16,0.06
168,AL,4907965,Carbapenems,201911,4.0129,57.94799999999999,12.212499999999999,0.25,0.08
169,AL,4907965,Carbapenems,201912,1.0128,10.128,10.128,0.21,0.02
170,AL,4907965,Cephalosporins,201901,90254.9089,3295788.9355,701736.61879386,14297.91,1838.95
171,AL,4907965,Cephalosporins,201902,84963.2218,3212567.5341,653548.14959708,13316.07,1731.13
172,AL,4907965,Cephalosporins,201903,81818.8109,3100747.1655,617548.6997492,12582.58,1667.06
173,AL,4907965,Cephalosporins,201904,76966.4368,2893597.628,568014.76463758,11573.33,1568.19
174,AL,4907965,Cephalosporins,201905,74071.9364,2838962.92,540834.12337416,11019.52,1509.22
175,AL,4907965,Cephalosporins,201906,60627.774,2316446.5643,432364.01330679003,8809.44,1235.29
176,AL,4907965,Cephalosporins,201907,62153.4538,2368796.1205,437721.82565688,8918.6,1266.38
177,AL,4907965,Cephalosporins,201908,69142.7946,2681637.8612,498373.12373665,10154.37,1408.79
178,AL,4907965,Cephalosporins,201909,73237.5001,2908573.64,534369.3090452501,10887.8,1492.22
179,AL,4907965,Cephalosporins,201910,78402.6048,3094793.0079,571663.00280531,11647.66,1597.46
180,AL,4907965,Cephalosporins,201911,85553.4821,3407369.7993,641395.98128136,13068.47,1743.16
181,AL,4907965,Cephalosporins,201912,92102.4243,3497275.8619,706721.09276064,14399.47,1876.59
182,AL,4907965,Glycopeptides,201901,393.1467,26213.4968,1775.899876586289,36.18,8.01
183,AL,4907965,Glycopeptides,201902,367.0037,20910.9784,1278.150445334202,26.04,7.48
184,AL,4907965,Glycopeptides,201903,435.712,23094.2385,1543.4051267132918,31.45,8.88
185,AL,4907965,Glycopeptides,201904,478.4105,28919.5534,1758.6407275223437,35.83,9.75
186,AL,4907965,Glycopeptides,201905,408.20210000000003,21023.3716,1494.8591760908907,30.46,8.32
187,AL,4907965,Glycopeptides,201906,410.029,21846.0555,1315.1852331783882,26.8,8.35
188,AL,4907965,Glycopeptides,201907,456.9958,24207.2193,1439.6934518960413,29.33,9.31
189,AL,4907965,Glycopeptides,201908,488.1836,25274.3622,1809.9716302025859,36.88,9.95
190,AL,4907965,Glycopeptides,201909,425.7416,22933.6824,1856.5806265010744,37.83,8.67
191,AL,4907965,Glycopeptides,201910,437.2796,25164.2819,1823.0217201323296,37.14,8.91
192,AL,4907965,Glycopeptides,201911,413.3168,21528.7699,1373.2035574397412,27.98,8.42
193,AL,4907965,Glycopeptides,201912,434.6545,21126.1551,1426.1903825688064,29.06,8.86
194,AL,4907965,Lipopeptides,201901,4.7597000000000005,140.8184,251.4613883376,5.12,0.1
195,AL,4907965,Lipopeptides,201902,1.9109,24.8274,44.334635763600005,0.9,0.04
196,AL,4907965,Lipopeptides,201903,1.9184999999999999,57.555,102.77676927,2.09,0.04
197,AL,4907965,Lipopeptides,201904,4.9423,131.7552,235.27710521280002,4.79,0.1
198,AL,4907965,Lipopeptides,201905,4.2196,90.6182,156.1990842488,3.18,0.09
199,AL,4907965,Lipopeptides,201906,2.0062,20.062,25.0775,0.51,0.04
200,AL,4907965,Lipopeptides,201912,0.9563,28.689,51.230348946,1.04,0.02
201,AL,4907965,Macrolides,201901,120172.1398,1675736.8695,748390.929044802,15248.5,2448.51
202,AL,4907965,Macrolides,201902,113429.7115,1621715.121,696788.404015901,14197.09,2311.14
203,AL,4907965,Macrolides,201903,99382.3634,1538669.1366,613735.2735443498,12504.88,2024.92
204,AL,4907965,Macrolides,201904,89525.5104,1453541.3116,559422.4736164835,11398.26,1824.09
205,AL,4907965,Macrolides,201905,82562.4265,1403789.5071,517884.086567717,10551.91,1682.21
206,AL,4907965,Macrolides,201906,62981.778,1171577.358,402506.4389290961,8201.09,1283.26
207,AL,4907965,Macrolides,201907,62418.5299,1249625.1645,401489.89787825,8180.37,1271.78
208,AL,4907965,Macrolides,201908,75532.9046,1380885.2862,474828.97486134997,9674.66,1538.99
209,AL,4907965,Macrolides,201909,82876.7716,1414318.0939,514331.93054867693,10479.54,1688.62
210,AL,4907965,Macrolides,201910,91272.3638,1527677.8921,560724.5658312235,11424.79,1859.68
211,AL,4907965,Macrolides,201911,106570.2309,1606654.6905,643707.8526036139,13115.58,2171.37
212,AL,4907965,Macrolides,201912,119632.8184,1696369.4777,730893.7065877698,14891.99,2437.52
213,AL,4907965,Narrow-spectrum Penicillins,201901,4691.079,212881.4238,29939.8087875,610.02,95.58
214,AL,4907965,Narrow-spectrum Penicillins,201902,4410.4088,199741.2612,27755.995150000002,565.53,89.86
215,AL,4907965,Narrow-spectrum Penicillins,201903,4756.1696,207646.0649,30036.72805,612.0,96.91
216,AL,4907965,Narrow-spectrum Penicillins,201904,4535.7201000000005,202940.0097,28976.6342875,590.4,92.42
217,AL,4907965,Narrow-spectrum Penicillins,201905,4447.8798,193919.275,28255.6573875,575.71,90.63
